model,image_id,inference_time_ms
传统视觉普通四分类_SVM_XGBoost,weak_2016-2_37_11zon.jpeg,18.691167002543807
传统视觉有序四分类_SVM_XGBoost,weak_2016-2_37_11zon.jpeg,19.432667002547532
传统视觉二分类_SVM_XGBoost,weak_204569_2-kinley-mineral-water_26_11zon.jpeg,18.821749952621758
传统视觉普通四分类_SVM_XGBoost,weak_204569_2-kinley-mineral-water_26_11zon.jpeg,18.93512497190386
传统视觉有序四分类_SVM_XGBoost,weak_204569_2-kinley-mineral-water_26_11zon.jpeg,19.569249998312443
传统视觉二分类_SVM_XGBoost,weak_242060-2_1-aquafina-packaged-drinking-water_44_11zon.jpeg,19.758749986067414
传统视觉普通四分类_SVM_XGBoost,weak_242060-2_1-aquafina-packaged-drinking-water_44_11zon.jpeg,19.078000041190535
传统视觉有序四分类_SVM_XGBoost,weak_242060-2_1-aquafina-packaged-drinking-water_44_11zon.jpeg,19.927708024624735
传统视觉二分类_SVM_XGBoost,weak_39-393639_empty-water-bottle-png-transparent-png.png,23.699834011495113
传统视觉普通四分类_SVM_XGBoost,weak_39-393639_empty-water-bottle-png-transparent-png.png,22.77670899638906
传统视觉有序四分类_SVM_XGBoost,weak_39-393639_empty-water-bottle-png-transparent-png.png,24.025916995014995
传统视觉二分类_SVM_XGBoost,weak_412087_1-bisleri-mineral-water_29_11zon.jpeg,19.737666007131338
传统视觉普通四分类_SVM_XGBoost,weak_412087_1-bisleri-mineral-water_29_11zon.jpeg,19.407749990932643
传统视觉有序四分类_SVM_XGBoost,weak_412087_1-bisleri-mineral-water_29_11zon.jpeg,17.329625028651208
传统视觉二分类_SVM_XGBoost,weak_412087_1-bisleri-mineral-water_47_11zon.jpeg,16.609499987680465
传统视觉普通四分类_SVM_XGBoost,weak_412087_1-bisleri-mineral-water_47_11zon.jpeg,15.995624999050051
传统视觉有序四分类_SVM_XGBoost,weak_412087_1-bisleri-mineral-water_47_11zon.jpeg,16.86333294492215
传统视觉二分类_SVM_XGBoost,weak_5233546650_83e1b54cbd_o_wide-8eedd32192c33d2396cfd48cfefdab7ea0066421-s1400-c100_37_11zon.jpeg,17.475124972406775
传统视觉普通四分类_SVM_XGBoost,weak_5233546650_83e1b54cbd_o_wide-8eedd32192c33d2396cfd48cfefdab7ea0066421-s1400-c100_37_11zon.jpeg,16.884375014342368
传统视觉有序四分类_SVM_XGBoost,weak_5233546650_83e1b54cbd_o_wide-8eedd32192c33d2396cfd48cfefdab7ea0066421-s1400-c100_37_11zon.jpeg,17.482333001680672
传统视觉二分类_SVM_XGBoost,weak_61RQJt9jcS._SY550_PIbundle-12TopRight00_SX367SY550SH20__6_11zon.jpeg,15.690458996687084
传统视觉普通四分类_SVM_XGBoost,weak_61RQJt9jcS._SY550_PIbundle-12TopRight00_SX367SY550SH20__6_11zon.jpeg,15.280583000276238
传统视觉有序四分类_SVM_XGBoost,weak_61RQJt9jcS._SY550_PIbundle-12TopRight00_SX367SY550SH20__6_11zon.jpeg,15.904417028650641
传统视觉二分类_SVM_XGBoost,weak_61WoM42xNuL._SL1500__7_11zon.jpeg,17.98041700385511
传统视觉普通四分类_SVM_XGBoost,weak_61WoM42xNuL._SL1500__7_11zon.jpeg,17.419375013560057
传统视觉有序四分类_SVM_XGBoost,weak_61WoM42xNuL._SL1500__7_11zon.jpeg,18.063832947518677
传统视觉二分类_SVM_XGBoost,weak_77597665-blank-bottle-with-white-label-for-design-uses-isolated-transparent-background_35_11zon.jpeg,17.062083003111184
传统视觉普通四分类_SVM_XGBoost,weak_77597665-blank-bottle-with-white-label-for-design-uses-isolated-transparent-background_35_11zon.jpeg,16.269125044345856
传统视觉有序四分类_SVM_XGBoost,weak_77597665-blank-bottle-with-white-label-for-design-uses-isolated-transparent-background_35_11zon.jpeg,17.389582993928343
传统视觉二分类_SVM_XGBoost,weak_aquafina-water_40_11zon.jpeg,17.272625002078712
传统视觉普通四分类_SVM_XGBoost,weak_aquafina-water_40_11zon.jpeg,16.704750014469028
